name,weight
【01】歴代知事の在職年数の男女比,0.19056607309467
【02】衆参両院の選挙区選出議員の男女比,0.0691430920877311
【03】都道府県議会の男女比,0.153803943775914
【04】女性ゼロ議会,0.123872222033949
【05】市区町村議会の男女比,0.173998220787889
【06】市区町村長の男女比,0.288616448219847
