name,weight
【18】小学校の校長の男女比,0.0834277319132392
【19】中学の校長の男女比,0.276214230200912
【20】高校の校長の男女比,0.311110591585302
【21】小中高校の副校長・教頭の男女比,0.10623069096199
【22】都道府県教育委員会委員の男女比,0.0767397159552932
【23】都道府県教育委員会事務局の管理職の男女比,0.146277039383263
